id_candidato_bd,ano,cargo,nome_candidato,votos,sigla_partido,sigla_uf,genero,despesa_total,resultado_bin,incumbente
1802975,2018,deputado federal,Andre Dos Santos Abdon,12856,PP,AP,masculino,1634541.0,1,1
198483,2018,deputado federal,Leda Maria Sadala Brito,11301,AVANTE,AP,feminino,209999.56,1,0
467047,2018,deputado federal,André Henrique Da Silva,5163,PSOL,AP,masculino,20876.4,0,0
396078,2018,deputado federal,Aroldo Rabelo Da Silva Filho,2533,PSOL,AP,masculino,41716.98,0,0
730686,2018,deputado federal,Sath Falcony Vaz Leite Dos Santos,2439,PSOL,AP,masculino,27856.27,0,0
1650269,2018,deputado federal,Maria Elisia Carmo Silva,877,PMN,AP,feminino,2040.0,0,0
558557,2018,deputado federal,Alinne Do Rosario Brito ,592,PSOL,AP,feminino,19896.51,0,0
41722,2018,deputado federal,Valdeir Gonçalves De Miranda,577,PV,AP,masculino,0.0,0,0
1475718,2018,deputado federal,Antonio Flexa Soares,432,PV,AP,masculino,0.0,0,0
1065945,2018,deputado federal,Asdrubal Silva De Oliveira,419,PV,AP,masculino,0.0,0,0
456276,2018,deputado federal,Jairo Palheta Da Silva Marquês,378,PSTU,AP,masculino,0.0,0,0
424794,2018,deputado federal,Adilson Pereira Da Costa,357,PMN,AP,masculino,0.0,0,0
1623699,2018,deputado federal,Gildoval Farias Barbosa,226,PMN,AP,masculino,0.0,0,0
1602336,2018,deputado federal,Rosangela Lemos Da Silva,215,PSOL,AP,feminino,19882.4,0,0
906647,2018,deputado federal,Alcileide Dos Santos De Souza,209,PSTU,AP,feminino,0.0,0,0
1624432,2018,deputado federal,Adimar Barreto De Melo,188,PV,AP,masculino,0.0,0,0
610518,2018,deputado federal,Acenildo Furtado Da Costa,163,PV,AP,masculino,0.0,0,0
1692711,2018,deputado federal,Ilka Pereira De Souza,128,PV,AP,feminino,0.0,0,0
37111,2018,deputado federal,Larissa Da Silva Gomes,68,PSOL,AP,feminino,19896.51,0,0
1629547,2018,deputado federal,Manoel Isidorio De Santana Junior,323264,AVANTE,BA,masculino,620135.07,1,0
536941,2018,deputado federal,Otto Roberto Mendonça De Alencar Filho,185428,PSD,BA,masculino,904075.87,1,0
1360441,2018,deputado federal,João Carlos Bacelar Batista,149274,PODE,BA,masculino,941300.95,1,1
660323,2018,deputado federal,Dayane Jamille Carneiro Dos Santos Pimentel,136742,PSL,BA,feminino,405833.0,1,0
1567588,2018,deputado federal,Jorge José Santos Pereira Solla,135657,PT,BA,masculino,1172790.54,1,1
1534776,2018,deputado federal,Afonso Bandeira Florence,130548,PT,BA,masculino,1040996.25,1,1
120598,2018,deputado federal,José Cerqueira De Santana Neto,129196,PT,BA,masculino,948813.27,1,0
322646,2018,deputado federal,Antonio Luiz Paranhos Ribeiro Leite De Brito,127716,PSD,BA,masculino,1002188.57,1,1
1413186,2018,deputado federal,Alice Mazzuco Portugal,126595,PC do B,BA,feminino,1661480.08,1,1
1368444,2018,deputado federal,Waldenor Alves Pereira Filho,121278,PT,BA,masculino,982476.12,1,1
780966,2018,deputado federal,Valmir Carlos Da Assunção,118313,PT,BA,masculino,962229.73,1,1
380378,2018,deputado federal,Ronaldo Carletto,118097,PP,BA,masculino,1641260.36,1,1
1354744,2018,deputado federal,Josias Gomes Da Silva,115571,PT,BA,masculino,899295.62,1,1
1398593,2018,deputado federal,José Marcelo Do Nascimento Nilo,115277,PSB,BA,masculino,436937.82,1,0
1250818,2018,deputado federal,Daniel Gomes De Almeida,114213,PC do B,BA,masculino,1616127.85,1,1
681445,2018,deputado federal,Carlos Felipe Vazquez De Souza Leão,106592,PP,BA,masculino,2247139.24,1,1
1552442,2018,deputado federal,Sergio Luis Lacerda Brito,105427,PSD,BA,masculino,817690.0,1,1
1471230,2018,deputado federal,Lídice Da Mata E Souza,104348,PSB,BA,feminino,1707069.42,1,0
1759700,2018,deputado federal,Claudio Cajado Sampaio,104322,PP,BA,masculino,2094617.85,1,1
296127,2018,deputado federal,Elmar José Vieira Nascimento,103823,DEM,BA,masculino,1371861.33,1,1
686219,2018,deputado federal,Adolfo Viana De Castro Neto,102603,PSDB,BA,masculino,1194396.64,1,0
1415691,2018,deputado federal,Mário Silvio Mendes Negromonte Júnior,102512,PP,BA,masculino,1783203.39,1,1
1649329,2018,deputado federal,Nelson Vicente Portela Pellegrino,101476,PT,BA,masculino,984389.8,1,1
1075533,2018,deputado federal,Jose Nunes Soares,99535,PSD,BA,masculino,1371640.05,1,1
453409,2018,deputado federal,Marcio Carlos Marinho,95204,REPUBLICANOS,BA,masculino,1628174.61,1,1
1648897,2018,deputado federal,Felix De Almeida Mendonça Junior,91913,PDT,BA,masculino,1950874.0,1,1
14821,2018,deputado federal,Arthur De Oliveira Maia Da Silva,88908,DEM,BA,masculino,1507787.99,1,1
1485606,2018,deputado federal,Joao Carlos Paolilo Bacelar Filho,84684,PL,BA,masculino,2182071.18,1,1
709739,2018,deputado federal,João Inácio Ribeiro Roma Neto,84455,REPUBLICANOS,BA,masculino,1236555.24,1,0
1746856,2018,deputado federal,Paulo Velloso Dantas Azi,84090,DEM,BA,masculino,898585.85,1,1
1083837,2018,deputado federal,Jose Alves Rocha,84016,PL,BA,masculino,1396070.6,1,1
775188,2018,deputado federal,Leur Antonio De Britto Lomanto Junior,82110,DEM,BA,masculino,737187.21,1,0
41979,2018,deputado federal,Charles Fernandes Silveira Santana,74116,PSD,BA,masculino,916310.65,1,0
1012732,2018,deputado federal,Uldurico Alencar Pinto,66343,PPL,BA,masculino,237725.9,1,1
498617,2018,deputado federal,Alex Marco Santana Sousa,62922,PDT,BA,masculino,64077.3,1,0
1748125,2018,deputado federal,Lúcio Quadros Vieira Lima,55743,MDB,BA,masculino,2454900.27,0,1
38905,2018,deputado federal,Anderson Machado De Jesus,54858,PHS,BA,masculino,27888.2,1,0
91978,2018,deputado federal,Jose Abilio Silva De Santana,50345,PHS,BA,masculino,37750.0,1,0
585731,2018,deputado federal,Carlos Tito Marques Cordeiro,48899,AVANTE,BA,masculino,268665.93,1,0
1533578,2018,deputado federal,Raimundo Magalhães Costa,38829,PRP,BA,masculino,78635.12,1,0
377202,2018,deputado federal,Priscila Chammas Dáu,33649,NOVO,BA,feminino,107981.09,0,0
1629705,2018,deputado federal,Erivelton Lima Santana,22209,PATRIOTA,BA,masculino,87160.1,0,1
851207,2018,deputado federal,Laina Crisostomo Souza De Queiroz,13855,PSOL,BA,feminino,20000.0,0,0
344680,2018,deputado federal,Andre Luiz Eloy Costa,12212,MDB,BA,masculino,154084.61000000002,0,0
714525,2018,deputado federal,Meire Joyce Souza Figueiredo,12172,REDE,BA,feminino,91202.68,0,0
772556,2018,deputado federal,Cezar Menezes Almeida,10541,NOVO,BA,masculino,87763.02,0,0
1644168,2018,deputado federal,Hamilton Moreira De Assis,9827,PSOL,BA,masculino,30429.98,0,0
1599670,2018,deputado federal,Emanoel Araújo Lima,9256,PATRIOTA,BA,masculino,37922.25,0,0
1372027,2018,deputado federal,Rui Rei Matos Macedo,8367,MDB,BA,masculino,108010.0,0,0
77002,2018,deputado federal,Jefferson Leite De Melo,8318,NOVO,BA,masculino,65439.67,0,0
541140,2018,deputado federal,Roberto Jose Da Silva,7804,REDE,BA,masculino,15500.0,0,0
713161,2018,deputado federal,Nestor Jose Maria Neto,7674,MDB,BA,masculino,119858.4,0,0
823673,2018,deputado federal,Camila Argolo Godinho,7063,REDE,BA,feminino,74907.5,0,0
849610,2018,deputado federal,Jose Mozart Tanajura Junior,6424,PSOL,BA,masculino,21359.66,0,0
1083850,2018,deputado federal,Gerson Silva Gabrielli,4220,MDB,BA,masculino,299666.76,0,0
646355,2018,deputado federal,Leonardo Prazeres Alves,3971,NOVO,BA,masculino,22056.49,0,0
1506602,2018,deputado federal,Maruse Dantas Xavier,3743,MDB,BA,feminino,80000.0,0,0
1670267,2018,deputado federal,Luiz Henrique Uaquim Da Silva,3549,MDB,BA,masculino,81620.75,0,0
1376790,2018,deputado federal,Miguel Tanure Correia,3525,MDB,BA,masculino,100000.0,0,0
152105,2018,deputado federal,Mario Diniz Xavier De Oliveira,3225,PSOL,BA,masculino,94901.0,0,0
312712,2018,deputado federal,Rafle Muniz Salume,3009,DC,BA,masculino,20216.0,0,0
475799,2018,deputado federal,Aziz Alberto Ramos Santos,2967,DC,BA,masculino,39000.0,0,0
788718,2018,deputado federal,Alexandra Pereira De Oliveira Garrido,2852,PATRIOTA,BA,feminino,4187.5,0,0
681250,2018,deputado federal,Jardel Araujo De Barros,2519,NOVO,BA,masculino,7344.85,0,0
306916,2018,deputado federal,Franderrak Dos Santos Mascarenhas,2220,PSOL,BA,masculino,1226.5,0,0
645284,2018,deputado federal,Monica Correa Marapara,2208,MDB,BA,feminino,80000.0,0,0
1544555,2018,deputado federal,Rogerio Bomfim Lemos Aragão,2194,PATRIOTA,BA,masculino,0.0,0,0
1612589,2018,deputado federal,Cassio Requião Barreto,2157,MDB,BA,masculino,20000.0,0,0
1114383,2018,deputado federal,Marcos Aurelio Santos Marques Dourado,2143,MDB,BA,masculino,75847.31,0,0
456778,2018,deputado federal,Diran Oliveira Santos Filho,2143,PATRIOTA,BA,masculino,4128.13,0,0
1108345,2018,deputado federal,Iago Gomes Da Silva,2128,PSOL,BA,masculino,1448.2,0,0
2343,2018,deputado federal,Juliana Ferreira Carneiro,2090,PATRIOTA,BA,feminino,4812.2,0,0
57280,2018,deputado federal,Ramon Souza Santos,2063,REDE,BA,masculino,3300.0,0,0
502473,2018,deputado federal,Eli Samuel Santana Pereira,1765,PATRIOTA,BA,masculino,0.0,0,0
1640405,2018,deputado federal,Miguel Arcanjo Bispo,1749,PSOL,BA,masculino,2250.0,0,0
223128,2018,deputado federal,Antonio Carlos Costa Reis,1674,MDB,BA,masculino,19500.0,0,0
215386,2018,deputado federal,Janser Soares Mesquita,1671,MDB,BA,masculino,16299.4,0,0
1812019,2018,deputado federal,Marcelino José Guimaraes Santana,1662,DC,BA,masculino,9950.0,0,0
1657147,2018,deputado federal,Tereza Maria Mensitieri Miranda,1650,NOVO,BA,feminino,28448.38,0,0
1170178,2018,deputado federal,Milton João Soares Barbosa,1633,MDB,BA,masculino,99969.32,0,0
656621,2018,deputado federal,Uilson Magalhaes Silva,1600,PSOL,BA,masculino,365.0,0,0
1384973,2018,deputado federal,Waldemar Brites Dos Santos Portugal Filho,1571,PATRIOTA,BA,masculino,1167.0,0,0
1331807,2018,deputado federal,Efraim Souza Soares,1521,REDE,BA,masculino,0.0,0,0
794433,2018,deputado federal,Cleide Mercês Coutinho,1424,PSOL,BA,feminino,25199.5,0,0
1279389,2018,deputado federal,Dulce Tamara Da Rocha Lamego Da Silva,1407,PSOL,BA,feminino,17134.0,0,0
95725,2018,deputado federal,Damiao Dos Santos,1302,PSOL,BA,masculino,313.2,0,0
103370,2018,deputado federal,Nubia Najara Da Silva Simões Estrela,1283,NOVO,BA,feminino,2150.0,0,0
639447,2018,deputado federal,Tonislei Santa Cruz Do Nascimento,1237,REDE,BA,masculino,0.0,0,0
910731,2018,deputado federal,Ana Paula Cunha De Oliveira,1228,MDB,BA,feminino,24946.0,0,0
660579,2018,deputado federal,Marcio De Jesus Bezerra,1217,PATRIOTA,BA,masculino,0.0,0,0
671881,2018,deputado federal,Hernani Lopes De Sá,1181,MDB,BA,masculino,20000.0,0,0
959464,2018,deputado federal,Sinval Alencar Silva,1133,PATRIOTA,BA,masculino,600.0,0,0
842851,2018,deputado federal,Anilton Araujo De Sousa,1124,REDE,BA,masculino,0.0,0,0
231039,2018,deputado federal,Francisco Antonio Da Silva Filho,1105,PATRIOTA,BA,masculino,13137.65,0,0
1567669,2018,deputado federal,Roberto Gibson Ferreira Costa,1083,PATRIOTA,BA,masculino,0.0,0,0
1688265,2018,deputado federal,Jamilton Fernandes De Almeida Serafim,1040,PSOL,BA,masculino,11011.55,0,0
1435302,2018,deputado federal,Paulo Almeida,1040,PATRIOTA,BA,masculino,2600.0,0,0
990873,2018,deputado federal,Crislane Conceição De Souza,1038,PSOL,BA,feminino,0.0,0,0
848696,2018,deputado federal,Carlos Gomes Da Silva,1038,PSOL,BA,masculino,827.35,0,0
1303866,2018,deputado federal,Edimar Aguiar Siles,1032,NOVO,BA,masculino,4693.81,0,0
1368898,2018,deputado federal,Andréa Farias Reis,1028,REDE,BA,feminino,2019.1,0,0
1011450,2018,deputado federal,Floriano Dias De Andrade Filho,1026,PCO,BA,masculino,0.0,0,0
982082,2018,deputado federal,Ana Paula Paz Silva,1000,PATRIOTA,BA,feminino,2089.5,0,0
1681799,2018,deputado federal,Elian Tavares De Melo,992,PATRIOTA,BA,masculino,0.0,0,0
187607,2018,deputado federal,Aldeino Guimarães Dos Santos,933,PSOL,BA,masculino,50.0,0,0
1113660,2018,deputado federal,Maria Rubiana Dos Santos,926,PSOL,BA,feminino,9999.0,0,0
925388,2018,deputado federal,Elaine Amaral De Souza,899,PSOL,BA,feminino,27566.8,0,0
1621520,2018,deputado federal,José Alvaro França Rios,893,DC,BA,masculino,11500.0,0,0
720790,2018,deputado federal,Paulo Moraes Neto,871,PSOL,BA,masculino,0.0,0,0
880356,2018,deputado federal,Cleisson Da Silva Rios,847,REDE,BA,masculino,5530.0,0,0
360438,2018,deputado federal,Alexandre Abutrab Nascimento Guerra,839,PATRIOTA,BA,masculino,0.0,0,0
502954,2018,deputado federal,Emilio Carneiro Bacelar,833,DC,BA,masculino,3693.3,0,0
1778437,2018,deputado federal,Ruiter Franco,824,PATRIOTA,BA,masculino,0.0,0,0
1792327,2018,deputado federal,Valdemar Borges Vieira Junior,800,MDB,BA,masculino,0.0,0,0
1761075,2018,deputado federal,Alberto Mario Conceição Santos Campos,785,PATRIOTA,BA,masculino,0.0,0,0
1273572,2018,deputado federal,Everaldo Rocha Santos,772,PATRIOTA,BA,masculino,0.0,0,0
204264,2018,deputado federal,Jacson Bosco Dos Santos,753,PATRIOTA,BA,masculino,0.0,0,0
483629,2018,deputado federal,Genivaldo De Jesus Azevedo,737,REDE,BA,masculino,240.0,0,0
942298,2018,deputado federal,Carlos Eduardo Santos Da Silva,735,PSOL,BA,masculino,1800.0,0,0
17719,2018,deputado federal,Alírio Cavalcanti Ferreira,733,DC,BA,masculino,34500.0,0,0
359456,2018,deputado federal,Rozania Ribeiro Lopes Macedo,715,PATRIOTA,BA,feminino,5196.1,0,0
871111,2018,deputado federal,Romerio Da Cruz Pereira,704,DC,BA,masculino,3500.0,0,0
255016,2018,deputado federal,Marcos Antonio Costa Lemos,687,REDE,BA,masculino,0.0,0,0
890114,2018,deputado federal,Christiano Pablo Alves Neiva,647,PSOL,BA,masculino,1306.8,0,0
167909,2018,deputado federal,Gildasio Carvalho Da Cunha,646,PSOL,BA,masculino,2791.5,0,0
323367,2018,deputado federal,Mandyra De Oliveira Ramos,644,PATRIOTA,BA,feminino,589.5,0,0
1585759,2018,deputado federal,Antonio Silva Dos Santos,643,PATRIOTA,BA,masculino,0.0,0,0
1428258,2018,deputado federal,Antonio Moreira De Matos,624,MDB,BA,masculino,30375.9,0,0
840937,2018,deputado federal,Hugo Francisco Da Silva Melo,593,REDE,BA,masculino,300.0,0,0
453047,2018,deputado federal,Eudes Oliveira De Souza,591,PSOL,BA,masculino,9991.5,0,0
829768,2018,deputado federal,Enoque Meneses Silva,563,REDE,BA,masculino,2993.2,0,0
1732440,2018,deputado federal,Carlos Alberto Araujo Docio,553,PSOL,BA,masculino,13.2,0,0
1505830,2018,deputado federal,Clarice Alves Dos Santos,545,PSOL,BA,feminino,0.0,0,0
655153,2018,deputado federal,Pricila Araponga Pires Leal,544,PATRIOTA,BA,feminino,392.7,0,0
531678,2018,deputado federal,Pedro Arnaldo Andrade Martins,539,MDB,BA,masculino,0.0,0,0
1745510,2018,deputado federal,Altalano Andrade Dos Santos,526,PSOL,BA,masculino,1000.0,0,0
1239388,2018,deputado federal,Nilton De Sena Oliveira,525,PATRIOTA,BA,masculino,0.0,0,0
852254,2018,deputado federal,Adalto De Santana Filho,510,DC,BA,masculino,0.0,0,0
831223,2018,deputado federal,Luciano De Sousa Santos,499,MDB,BA,masculino,0.0,0,0
899989,2018,deputado federal,Patricia Souza Silva,499,PATRIOTA,BA,feminino,589.5,0,0
994118,2018,deputado federal,Amanda Manoele Dos Santos Gonçalves,497,PATRIOTA,BA,feminino,823.2,0,0
1390119,2018,deputado federal,Jandira Rodrigues De Santana,491,MDB,BA,feminino,10000.0,0,0
724783,2018,deputado federal,Alan Xavier Lino,476,REDE,BA,masculino,0.0,0,0
850692,2018,deputado federal,Gislene Pereira Dos Santos,472,MDB,BA,feminino,9903.6,0,0
814571,2018,deputado federal,Luciane Lima Da Silva,470,MDB,BA,feminino,10000.0,0,0
1008640,2018,deputado federal,Joseane Carvalho Das Virgens,464,PATRIOTA,BA,feminino,1589.5,0,0
298618,2018,deputado federal,João Alcides Reis De Freitas,451,PATRIOTA,BA,masculino,600.0,0,0
798656,2018,deputado federal,José Ferreira Guirra,441,PSOL,BA,masculino,13.2,0,0
550512,2018,deputado federal,Marlon Santos Silva,439,PATRIOTA,BA,masculino,0.0,0,0
590327,2018,deputado federal,Magno Oliveira Rocha,437,PSOL,BA,masculino,1925.0,0,0
694395,2018,deputado federal,Renan Sao Pedro De Souza,437,PSOL,BA,masculino,0.0,0,0
619740,2018,deputado federal,Claudio Mauricio Da Silva,431,PSOL,BA,masculino,2500.0,0,0
496384,2018,deputado federal,Marinalva Rodrigues Guimarães,424,MDB,BA,feminino,19999.6,0,0
1491332,2018,deputado federal,Jorge Antonio De Farias França,422,REDE,BA,masculino,0.0,0,0
1149136,2018,deputado federal,Israel Ferreira Santos,407,PSOL,BA,masculino,0.0,0,0
1443610,2018,deputado federal,Marco Aurélio Do Amaral Varjão,401,PATRIOTA,BA,masculino,1470.3,0,0
540044,2018,deputado federal,Robson Pereira Da Silva,394,PATRIOTA,BA,masculino,0.0,0,0
785724,2018,deputado federal,Ana Claudia Da Silva Lima,390,DC,BA,feminino,99950.0,0,0
190025,2018,deputado federal,José Marcos Lisboa Dos Santos,384,PSOL,BA,masculino,2375.67,0,0
173223,2018,deputado federal,Carlos Humberto De Goes Santiago,378,MDB,BA,masculino,5000.0,0,0
711765,2018,deputado federal,Alexsandro Brito Santos,363,REDE,BA,masculino,0.0,0,0
893050,2018,deputado federal,Maria Madalena Mata Moura,346,PATRIOTA,BA,feminino,979.5,0,0
812308,2018,deputado federal,Eliel Amancio Bispo,343,MDB,BA,masculino,20000.0,0,0
450519,2018,deputado federal,Itamar Alves,343,PSOL,BA,masculino,0.0,0,0
1331208,2018,deputado federal,Jose Almeida Rocha,338,MDB,BA,masculino,30000.0,0,0
1799760,2018,deputado federal,Djalma Bispo Silva,337,DC,BA,masculino,3632.3,0,0
1095920,2018,deputado federal,Walisson Jesus Da Paixao,336,PSOL,BA,masculino,0.0,0,0
88598,2018,deputado federal,Noelia Santa Rosa Dos Santos,332,PSOL,BA,feminino,0.0,0,0
1798545,2018,deputado federal,Waldeyr Novaes Schramm Filho,321,PSOL,BA,masculino,2190.71,0,0
149982,2018,deputado federal,Antonio Noronha Oliveira Junior,307,MDB,BA,masculino,0.0,0,0
1671378,2018,deputado federal,Ruy Lima Aragão,287,MDB,BA,masculino,0.0,0,0
481526,2018,deputado federal,Kleber De Carvalho,268,MDB,BA,masculino,0.0,0,0
1732764,2018,deputado federal,Jose Geraldo De Queiros,260,PATRIOTA,BA,masculino,0.0,0,0
686626,2018,deputado federal,Lazaro Batista Do Amaral Filho,254,PATRIOTA,BA,masculino,0.0,0,0
367370,2018,deputado federal,Edcharles Alvino De Oliveira,247,PATRIOTA,BA,masculino,0.0,0,0
681050,2018,deputado federal,Edvania Santos Moura,246,PSOL,BA,feminino,0.0,0,0
825698,2018,deputado federal,Avoni Ferreira Da Silva,240,PSOL,BA,masculino,355.0,0,0
671498,2018,deputado federal,Ronaldo Santos Silva,229,PSOL,BA,masculino,10000.0,0,0
1413796,2018,deputado federal,Jessica Talita Garcia Pires,226,REDE,BA,feminino,1190.9,0,0
1509623,2018,deputado federal,Enoque Alves De Matos,225,PSOL,BA,masculino,1039.6,0,0
349412,2018,deputado federal,Valdemir Almeida Do Rosario,204,MDB,BA,masculino,19999.63,0,0
693458,2018,deputado federal,Julio Cesar Dos Santos,202,REDE,BA,masculino,0.0,0,0
106013,2018,deputado federal,Edson Junior Dourado,193,PSOL,BA,masculino,2600.0,0,0
147478,2018,deputado federal,Vilma Costa Carneiro,176,REDE,BA,feminino,1779.5,0,0
1791118,2018,deputado federal,Sonja Maria Silva Vasconcelos,174,PATRIOTA,BA,feminino,0.0,0,0
692438,2018,deputado federal,Angelita Alves Dos Santos,171,DC,BA,feminino,6975.15,0,0
46897,2018,deputado federal,Danielly Crespi,170,PCO,BA,feminino,0.0,0,0
1730565,2018,deputado federal,Mauro Torres Barbosa,164,DC,BA,masculino,0.0,0,0
1556424,2018,deputado federal,Paulo Sergio Ferreira Ribeiro,160,PSOL,BA,masculino,0.0,0,0
541061,2018,deputado federal,Neiva Maria Santana Guerra,151,DC,BA,feminino,99969.44,0,0
431044,2018,deputado federal,Nycolle Braz Da Silva,148,DC,BA,feminino,6999.360000000001,0,0
523052,2018,deputado federal,Simone Bisinotto Gomes,142,DC,BA,feminino,89840.4,0,0
755473,2018,deputado federal,Bernarda Silva Dos Santos,117,PSOL,BA,feminino,0.0,0,0
284357,2018,deputado federal,Deisilane Carolina Dos Santos,114,MDB,BA,feminino,9995.75,0,0
925481,2018,deputado federal,Marcela Pereira Das Virgens Santos,110,PSOL,BA,feminino,0.0,0,0
995385,2018,deputado federal,Jovenice Santana André,110,REDE,BA,feminino,800.0,0,0
1298160,2018,deputado federal,Rita De Cassia Machado Carregosa,107,MDB,BA,feminino,9904.88,0,0
1543043,2018,deputado federal,Gerson Avelino Da Silva,104,PSOL,BA,masculino,0.0,0,0
1563850,2018,deputado federal,Perilia Correia Bulcão,91,MDB,BA,feminino,10000.0,0,0
72855,2018,deputado federal,Marcia Pereira Da Silva Virgens,74,PSOL,BA,feminino,0.0,0,0
1035798,2018,deputado federal,Auriceia Silva Ferreira,67,PSOL,BA,feminino,0.0,0,0
1034117,2018,deputado federal,Maria Jose Alves Menezes,65,PSOL,BA,feminino,0.0,0,0
1010369,2018,deputado federal,Priscila Carvalho Souza,58,MDB,BA,feminino,12230.0,0,0
355621,2018,deputado federal,Telma Regina Araujo Nonato,44,PSOL,BA,feminino,0.0,0,0
1326368,2018,deputado federal,Maria Barbosa De Deus,40,PSOL,BA,feminino,0.0,0,0
61670,2018,deputado federal,Vionice Da Silva Pedreira,34,MDB,BA,feminino,12230.0,0,0
1058837,2018,deputado federal,Daniele De Melo Gonçalves,31,PATRIOTA,BA,feminino,0.0,0,0
696889,2018,deputado federal,Rosana Santos Lima,17,PSOL,BA,feminino,0.0,0,0
456596,2018,deputado federal,Wagner Sousa Gomes,303593,PROS,CE,masculino,219781.24,1,0
103829,2018,deputado federal,Celio Studart Barbosa,208854,PV,CE,masculino,717919.85,1,0
119878,2018,deputado federal,Luizianne De Oliveira Lins,173777,PT,CE,feminino,1006394.85,1,1
